,Number_Wells,Number_Connections,Pipeline_Diameter,Pipeline_Length,p2,p4,p6,p8,p10,p12,Result
379,10,1,4,1000,700,1300,3200,3800,5000,6500,-19804.971564068786
380,10,1,4,1000,700,1300,3200,3800,5000,7000,-19803.988400514947
381,10,1,4,1000,700,1300,3200,3800,5500,6000,-19804.116277338897
382,10,1,4,1000,700,1300,3200,3800,5500,6500,-19804.313195970823
383,10,1,4,1000,700,1300,3200,3800,5500,7000,-19803.782512652375
384,10,1,4,1000,700,1300,3200,3800,6000,6000,-19802.066527684143
385,10,1,4,1000,700,1300,3200,3800,6000,6500,-19802.691367588002
386,10,1,4,1000,700,1300,3200,3800,6000,7000,-19802.56452623193
387,10,1,4,1000,700,1300,3200,4400,5000,6000,-19804.84363181783
388,10,1,4,1000,700,1300,3200,4400,5000,6500,-19804.561090819774
389,10,1,4,1000,700,1300,3200,4400,5000,7000,-19803.577927265946
390,10,1,4,1000,700,1300,3200,4400,5500,6000,-19804.600295991437
391,10,1,4,1000,700,1300,3200,4400,5500,6500,-19804.79721462336
392,10,1,4,1000,700,1300,3200,4400,5500,7000,-19804.26653130491
393,10,1,4,1000,700,1300,3200,4400,6000,6000,-19803.38583140394
394,10,1,4,1000,700,1300,3200,4400,6000,6500,-19804.010671307817
395,10,1,4,1000,700,1300,3200,4400,6000,7000,-19803.883829951737
396,10,1,4,1000,700,1300,3200,4800,5000,6000,-19803.30677065142
397,10,1,4,1000,700,1300,3200,4800,5000,6500,-19803.02422965336
398,10,1,4,1000,700,1300,3200,4800,5000,7000,-19802.041066099526
399,10,1,4,1000,700,1300,3200,4800,5500,6000,-19803.579145158026
400,10,1,4,1000,700,1300,3200,4800,5500,6500,-19803.776063789952
401,10,1,4,1000,700,1300,3200,4800,5500,7000,-19803.245380471508
402,10,1,4,1000,700,1300,3200,4800,6000,6000,-19802.84625579716
403,10,1,4,1000,700,1300,3200,4800,6000,6500,-19803.471095701017
404,10,1,4,1000,700,1300,3200,4800,6000,7000,-19803.344254344953
405,10,1,4,1000,700,1800,2300,3800,5000,6000,-19761.19824318786
406,10,1,4,1000,700,1800,2300,3800,5000,6500,-19760.915702189806
407,10,1,4,1000,700,1800,2300,3800,5000,7000,-19759.93253863597
408,10,1,4,1000,700,1800,2300,3800,5500,6000,-19760.060415459917
409,10,1,4,1000,700,1800,2300,3800,5500,6500,-19760.257334091846
410,10,1,4,1000,700,1800,2300,3800,5500,7000,-19759.726650773402
411,10,1,4,1000,700,1800,2300,3800,6000,6000,-19758.010665805166
412,10,1,4,1000,700,1800,2300,3800,6000,6500,-19758.63550570903
413,10,1,4,1000,700,1800,2300,3800,6000,7000,-19758.508664352954
414,10,1,4,1000,700,1800,2300,4400,5000,6000,-19757.560901072946
415,10,1,4,1000,700,1800,2300,4400,5000,6500,-19757.278360074888
416,10,1,4,1000,700,1800,2300,4400,5000,7000,-19756.29519652107
417,10,1,4,1000,700,1800,2300,4400,5500,6000,-19757.31756524655
418,10,1,4,1000,700,1800,2300,4400,5500,6500,-19757.51448387848
419,10,1,4,1000,700,1800,2300,4400,5500,7000,-19756.983800560036
420,10,1,4,1000,700,1800,2300,4400,6000,6000,-19756.10310065907
421,10,1,4,1000,700,1800,2300,4400,6000,6500,-19756.72794056293
422,10,1,4,1000,700,1800,2300,4400,6000,7000,-19756.60109920686
423,10,1,4,1000,700,1800,2300,4800,5000,6000,-19754.05259594184
424,10,1,4,1000,700,1800,2300,4800,5000,6500,-19753.770054943787
425,10,1,4,1000,700,1800,2300,4800,5000,7000,-19752.78689138994
426,10,1,4,1000,700,1800,2300,4800,5500,6000,-19754.324970448448
427,10,1,4,1000,700,1800,2300,4800,5500,6500,-19754.521889080377
428,10,1,4,1000,700,1800,2300,4800,5500,7000,-19753.99120576193
429,10,1,4,1000,700,1800,2300,4800,6000,6000,-19753.59208108758
430,10,1,4,1000,700,1800,2300,4800,6000,6500,-19754.216920991435
431,10,1,4,1000,700,1800,2300,4800,6000,7000,-19754.090079635367
432,10,1,4,1000,700,1800,2800,3800,5000,6000,-19761.98096291483
433,10,1,4,1000,700,1800,2800,3800,5000,6500,-19761.698421916768
434,10,1,4,1000,700,1800,2800,3800,5000,7000,-19760.71525836293
435,10,1,4,1000,700,1800,2800,3800,5500,6000,-19760.84313518688
436,10,1,4,1000,700,1800,2800,3800,5500,6500,-19761.040053818808
437,10,1,4,1000,700,1800,2800,3800,5500,7000,-19760.50937050036
438,10,1,4,1000,700,1800,2800,3800,6000,6000,-19758.793385532135
439,10,1,4,1000,700,1800,2800,3800,6000,6500,-19759.418225435995
440,10,1,4,1000,700,1800,2800,3800,6000,7000,-19759.291384079923
441,10,1,4,1000,700,1800,2800,4400,5000,6000,-19760.297477092925
442,10,1,4,1000,700,1800,2800,4400,5000,6500,-19760.014936094867
443,10,1,4,1000,700,1800,2800,4400,5000,7000,-19759.031772541028
444,10,1,4,1000,700,1800,2800,4400,5500,6000,-19760.054141266526
445,10,1,4,1000,700,1800,2800,4400,5500,6500,-19760.25105989846
446,10,1,4,1000,700,1800,2800,4400,5500,7000,-19759.72037658001
447,10,1,4,1000,700,1800,2800,4400,6000,6000,-19758.83967667904
448,10,1,4,1000,700,1800,2800,4400,6000,6500,-19759.4645165829
449,10,1,4,1000,700,1800,2800,4400,6000,7000,-19759.337675226827
450,10,1,4,1000,700,1800,2800,4800,5000,6000,-19757.982873459077
451,10,1,4,1000,700,1800,2800,4800,5000,6500,-19757.700332461023
452,10,1,4,1000,700,1800,2800,4800,5000,7000,-19756.717168907195
453,10,1,4,1000,700,1800,2800,4800,5500,6000,-19758.255247965695
454,10,1,4,1000,700,1800,2800,4800,5500,6500,-19758.45216659762
455,10,1,4,1000,700,1800,2800,4800,5500,7000,-19757.92148327917
456,10,1,4,1000,700,1800,2800,4800,6000,6000,-19757.522358604827
457,10,1,4,1000,700,1800,2800,4800,6000,6500,-19758.147198508683
458,10,1,4,1000,700,1800,2800,4800,6000,7000,-19758.02035715261
459,10,1,4,1000,700,1800,3200,3800,5000,6000,-19759.60013071446
460,10,1,4,1000,700,1800,3200,3800,5000,6500,-19759.317589716404
461,10,1,4,1000,700,1800,3200,3800,5000,7000,-19758.334426162575
462,10,1,4,1000,700,1800,3200,3800,5500,6000,-19758.462302986518
463,10,1,4,1000,700,1800,3200,3800,5500,6500,-19758.65922161844
464,10,1,4,1000,700,1800,3200,3800,5500,7000,-19758.128538299992
465,10,1,4,1000,700,1800,3200,3800,6000,6000,-19756.41255333177
466,10,1,4,1000,700,1800,3200,3800,6000,6500,-19757.037393235627
467,10,1,4,1000,700,1800,3200,3800,6000,7000,-19756.910551879555
468,10,1,4,1000,700,1800,3200,4400,5000,6000,-19759.189657465457
469,10,1,4,1000,700,1800,3200,4400,5000,6500,-19758.907116467395
470,10,1,4,1000,700,1800,3200,4400,5000,7000,-19757.92395291357
471,10,1,4,1000,700,1800,3200,4400,5500,6000,-19758.94632163906
472,10,1,4,1000,700,1800,3200,4400,5500,6500,-19759.143240270987
473,10,1,4,1000,700,1800,3200,4400,5500,7000,-19758.612556952543
474,10,1,4,1000,700,1800,3200,4400,6000,6000,-19757.731857051574
475,10,1,4,1000,700,1800,3200,4400,6000,6500,-19758.356696955438
476,10,1,4,1000,700,1800,3200,4400,6000,7000,-19758.229855599366
477,10,1,4,1000,700,1800,3200,4800,5000,6000,-19757.652796299044
478,10,1,4,1000,700,1800,3200,4800,5000,6500,-19757.37025530099
479,10,1,4,1000,700,1800,3200,4800,5000,7000,-19756.387091747154
480,10,1,4,1000,700,1800,3200,4800,5500,6000,-19757.925170805654
481,10,1,4,1000,700,1800,3200,4800,5500,6500,-19758.12208943758
482,10,1,4,1000,700,1800,3200,4800,5500,7000,-19757.59140611913
483,10,1,4,1000,700,1800,3200,4800,6000,6000,-19757.192281444783
484,10,1,4,1000,700,1800,3200,4800,6000,6500,-19757.817121348635
485,10,1,4,1000,700,1800,3200,4800,6000,7000,-19757.690279992577
486,10,1,4,1000,900,900,2300,3800,5000,6000,-19852.388966808743
487,10,1,4,1000,900,900,2300,3800,5000,6500,-19852.10642581069
488,10,1,4,1000,900,900,2300,3800,5000,7000,-19851.12326225686
489,10,1,4,1000,900,900,2300,3800,5500,6000,-19851.2511390808
490,10,1,4,1000,900,900,2300,3800,5500,6500,-19851.44805771273
491,10,1,4,1000,900,900,2300,3800,5500,7000,-19850.917374394285
492,10,1,4,1000,900,900,2300,3800,6000,6000,-19849.201389426053
493,10,1,4,1000,900,900,2300,3800,6000,6500,-19849.826229329912
494,10,1,4,1000,900,900,2300,3800,6000,7000,-19849.699387973837
495,10,1,4,1000,900,900,2300,4400,5000,6000,-19848.75162469383
496,10,1,4,1000,900,900,2300,4400,5000,6500,-19848.46908369577
497,10,1,4,1000,900,900,2300,4400,5000,7000,-19847.485920141946
498,10,1,4,1000,900,900,2300,4400,5500,6000,-19848.508288867437
499,10,1,4,1000,900,900,2300,4400,5500,6500,-19848.70520749936
500,10,1,4,1000,900,900,2300,4400,5500,7000,-19848.17452418092
501,10,1,4,1000,900,900,2300,4400,6000,6000,-19847.29382427995
502,10,1,4,1000,900,900,2300,4400,6000,6500,-19847.91866418381
503,10,1,4,1000,900,900,2300,4400,6000,7000,-19847.79182282774
504,10,1,4,1000,900,900,2300,4800,5000,6000,-19845.24331956272
505,10,1,4,1000,900,900,2300,4800,5000,6500,-19844.960778564666
506,10,1,4,1000,900,900,2300,4800,5000,7000,-19843.97761501083
507,10,1,4,1000,900,900,2300,4800,5500,6000,-19845.51569406933
508,10,1,4,1000,900,900,2300,4800,5500,6500,-19845.712612701253
509,10,1,4,1000,900,900,2300,4800,5500,7000,-19845.181929382805
510,10,1,4,1000,900,900,2300,4800,6000,6000,-19844.782804708466
511,10,1,4,1000,900,900,2300,4800,6000,6500,-19845.407644612314
512,10,1,4,1000,900,900,2300,4800,6000,7000,-19845.280803256246
513,10,1,4,1000,900,900,2800,3800,5000,6000,-19843.420922512665
514,10,1,4,1000,900,900,2800,3800,5000,6500,-19843.138381514607
515,10,1,4,1000,900,900,2800,3800,5000,7000,-19842.15521796078
516,10,1,4,1000,900,900,2800,3800,5500,6000,-19842.283094784718
517,10,1,4,1000,900,900,2800,3800,5500,6500,-19842.480013416647
518,10,1,4,1000,900,900,2800,3800,5500,7000,-19841.949330098203
519,10,1,4,1000,900,900,2800,3800,6000,6000,-19840.23334512997
520,10,1,4,1000,900,900,2800,3800,6000,6500,-19840.858185033834
521,10,1,4,1000,900,900,2800,3800,6000,7000,-19840.731343677762
522,10,1,4,1000,900,900,2800,4400,5000,6000,-19841.737436690764
523,10,1,4,1000,900,900,2800,4400,5000,6500,-19841.45489569271
524,10,1,4,1000,900,900,2800,4400,5000,7000,-19840.47173213887
525,10,1,4,1000,900,900,2800,4400,5500,6000,-19841.494100864362
526,10,1,4,1000,900,900,2800,4400,5500,6500,-19841.6910194963
527,10,1,4,1000,900,900,2800,4400,5500,7000,-19841.160336177843
528,10,1,4,1000,900,900,2800,4400,6000,6000,-19840.279636276882
529,10,1,4,1000,900,900,2800,4400,6000,6500,-19840.904476180738
530,10,1,4,1000,900,900,2800,4400,6000,7000,-19840.777634824666
531,10,1,4,1000,900,900,2800,4800,5000,6000,-19839.422833056928
532,10,1,4,1000,900,900,2800,4800,5000,6500,-19839.140292058863
533,10,1,4,1000,900,900,2800,4800,5000,7000,-19838.157128505038
534,10,1,4,1000,900,900,2800,4800,5500,6000,-19839.695207563538
535,10,1,4,1000,900,900,2800,4800,5500,6500,-19839.89212619546
536,10,1,4,1000,900,900,2800,4800,5500,7000,-19839.361442877012
537,10,1,4,1000,900,900,2800,4800,6000,6000,-19838.962318202666
538,10,1,4,1000,900,900,2800,4800,6000,6500,-19839.587158106522
539,10,1,4,1000,900,900,2800,4800,6000,7000,-19839.460316750454
540,10,1,4,1000,900,900,3200,3800,5000,6000,-19834.144607721733
541,10,1,4,1000,900,900,3200,3800,5000,6500,-19833.862066723686
542,10,1,4,1000,900,900,3200,3800,5000,7000,-19832.878903169847
543,10,1,4,1000,900,900,3200,3800,5500,6000,-19833.006779993793
544,10,1,4,1000,900,900,3200,3800,5500,6500,-19833.20369862572
545,10,1,4,1000,900,900,3200,3800,5500,7000,-19832.67301530727
546,10,1,4,1000,900,900,3200,3800,6000,6000,-19830.957030339046
547,10,1,4,1000,900,900,3200,3800,6000,6500,-19831.581870242902
548,10,1,4,1000,900,900,3200,3800,6000,7000,-19831.45502888683
549,10,1,4,1000,900,900,3200,4400,5000,6000,-19833.734134472736
550,10,1,4,1000,900,900,3200,4400,5000,6500,-19833.451593474678
551,10,1,4,1000,900,900,3200,4400,5000,7000,-19832.46842992085
552,10,1,4,1000,900,900,3200,4400,5500,6000,-19833.490798646337
553,10,1,4,1000,900,900,3200,4400,5500,6500,-19833.68771727827
554,10,1,4,1000,900,900,3200,4400,5500,7000,-19833.15703395982
555,10,1,4,1000,900,900,3200,4400,6000,6000,-19832.27633405885
556,10,1,4,1000,900,900,3200,4400,6000,6500,-19832.90117396271
557,10,1,4,1000,900,900,3200,4400,6000,7000,-19832.774332606645
558,10,1,4,1000,900,900,3200,4800,5000,6000,-19832.19727330632
559,10,1,4,1000,900,900,3200,4800,5000,6500,-19831.914732308273
560,10,1,4,1000,900,900,3200,4800,5000,7000,-19830.931568754433
561,10,1,4,1000,900,900,3200,4800,5500,6000,-19832.46964781293
562,10,1,4,1000,900,900,3200,4800,5500,6500,-19832.666566444852
563,10,1,4,1000,900,900,3200,4800,5500,7000,-19832.13588312641
564,10,1,4,1000,900,900,3200,4800,6000,6000,-19831.736758452065
565,10,1,4,1000,900,900,3200,4800,6000,6500,-19832.361598355918
566,10,1,4,1000,900,900,3200,4800,6000,7000,-19832.234756999842
567,10,1,4,1000,900,1300,2300,3800,5000,6000,-19814.311699331513
568,10,1,4,1000,900,1300,2300,3800,5000,6500,-19814.029158333466
569,10,1,4,1000,900,1300,2300,3800,5000,7000,-19813.045994779626
570,10,1,4,1000,900,1300,2300,3800,5500,6000,-19813.173871603576
571,10,1,4,1000,900,1300,2300,3800,5500,6500,-19813.370790235498
572,10,1,4,1000,900,1300,2300,3800,5500,7000,-19812.840106917047
573,10,1,4,1000,900,1300,2300,3800,6000,6000,-19811.124121948815
574,10,1,4,1000,900,1300,2300,3800,6000,6500,-19811.74896185268
575,10,1,4,1000,900,1300,2300,3800,6000,7000,-19811.622120496606
576,10,1,4,1000,900,1300,2300,4400,5000,6000,-19810.674357216605
577,10,1,4,1000,900,1300,2300,4400,5000,6500,-19810.391816218544
578,10,1,4,1000,900,1300,2300,4400,5000,7000,-19809.40865266471
579,10,1,4,1000,900,1300,2300,4400,5500,6000,-19810.431021390206
580,10,1,4,1000,900,1300,2300,4400,5500,6500,-19810.627940022132
581,10,1,4,1000,900,1300,2300,4400,5500,7000,-19810.097256703688
582,10,1,4,1000,900,1300,2300,4400,6000,6000,-19809.216556802723
583,10,1,4,1000,900,1300,2300,4400,6000,6500,-19809.84139670658
584,10,1,4,1000,900,1300,2300,4400,6000,7000,-19809.714555350503
585,10,1,4,1000,900,1300,2300,4800,5000,6000,-19807.166052085486
586,10,1,4,1000,900,1300,2300,4800,5000,6500,-19806.883511087435
587,10,1,4,1000,900,1300,2300,4800,5000,7000,-19805.900347533596
588,10,1,4,1000,900,1300,2300,4800,5500,6000,-19807.438426592096
589,10,1,4,1000,900,1300,2300,4800,5500,6500,-19807.635345224022
590,10,1,4,1000,900,1300,2300,4800,5500,7000,-19807.10466190557
591,10,1,4,1000,900,1300,2300,4800,6000,6000,-19806.70553723123
592,10,1,4,1000,900,1300,2300,4800,6000,6500,-19807.33037713508
593,10,1,4,1000,900,1300,2300,4800,6000,7000,-19807.20353577902
594,10,1,4,1000,900,1300,2800,3800,5000,6000,-19810.72492674173
595,10,1,4,1000,900,1300,2800,3800,5000,6500,-19810.442385743674
596,10,1,4,1000,900,1300,2800,3800,5000,7000,-19809.45922218984
597,10,1,4,1000,900,1300,2800,3800,5500,6000,-19809.587099013785
598,10,1,4,1000,900,1300,2800,3800,5500,6500,-19809.784017645707
599,10,1,4,1000,900,1300,2800,3800,5500,7000,-19809.253334327263
600,10,1,4,1000,900,1300,2800,3800,6000,6000,-19807.537349359034
601,10,1,4,1000,900,1300,2800,3800,6000,6500,-19808.16218926289
602,10,1,4,1000,900,1300,2800,3800,6000,7000,-19808.035347906818
603,10,1,4,1000,900,1300,2800,4400,5000,6000,-19809.041440919824
604,10,1,4,1000,900,1300,2800,4400,5000,6500,-19808.758899921762
605,10,1,4,1000,900,1300,2800,4400,5000,7000,-19807.775736367934
606,10,1,4,1000,900,1300,2800,4400,5500,6000,-19808.79810509343
607,10,1,4,1000,900,1300,2800,4400,5500,6500,-19808.995023725347
608,10,1,4,1000,900,1300,2800,4400,5500,7000,-19808.464340406903
609,10,1,4,1000,900,1300,2800,4400,6000,6000,-19807.583640505945
610,10,1,4,1000,900,1300,2800,4400,6000,6500,-19808.208480409805
611,10,1,4,1000,900,1300,2800,4400,6000,7000,-19808.081639053726
612,10,1,4,1000,900,1300,2800,4800,5000,6000,-19806.72683728598
613,10,1,4,1000,900,1300,2800,4800,5000,6500,-19806.44429628793
614,10,1,4,1000,900,1300,2800,4800,5000,7000,-19805.461132734094
615,10,1,4,1000,900,1300,2800,4800,5500,6000,-19806.999211792594
616,10,1,4,1000,900,1300,2800,4800,5500,6500,-19807.19613042452
617,10,1,4,1000,900,1300,2800,4800,5500,7000,-19806.665447106076
618,10,1,4,1000,900,1300,2800,4800,6000,6000,-19806.266322431726
619,10,1,4,1000,900,1300,2800,4800,6000,6500,-19806.89116233559
620,10,1,4,1000,900,1300,2800,4800,6000,7000,-19806.764320979513
621,10,1,4,1000,900,1300,3200,3800,5000,6000,-19805.25410506684
622,10,1,4,1000,900,1300,3200,3800,5000,6500,-19804.971564068786
623,10,1,4,1000,900,1300,3200,3800,5000,7000,-19803.988400514947
624,10,1,4,1000,900,1300,3200,3800,5500,6000,-19804.116277338897
625,10,1,4,1000,900,1300,3200,3800,5500,6500,-19804.313195970823
626,10,1,4,1000,900,1300,3200,3800,5500,7000,-19803.782512652375
627,10,1,4,1000,900,1300,3200,3800,6000,6000,-19802.066527684143
628,10,1,4,1000,900,1300,3200,3800,6000,6500,-19802.691367588002
629,10,1,4,1000,900,1300,3200,3800,6000,7000,-19802.56452623193
630,10,1,4,1000,900,1300,3200,4400,5000,6000,-19804.84363181783
631,10,1,4,1000,900,1300,3200,4400,5000,6500,-19804.561090819774
632,10,1,4,1000,900,1300,3200,4400,5000,7000,-19803.577927265946
633,10,1,4,1000,900,1300,3200,4400,5500,6000,-19804.600295991437
634,10,1,4,1000,900,1300,3200,4400,5500,6500,-19804.79721462336
635,10,1,4,1000,900,1300,3200,4400,5500,7000,-19804.26653130491
636,10,1,4,1000,900,1300,3200,4400,6000,6000,-19803.38583140394
637,10,1,4,1000,900,1300,3200,4400,6000,6500,-19804.010671307817
638,10,1,4,1000,900,1300,3200,4400,6000,7000,-19803.883829951737
639,10,1,4,1000,900,1300,3200,4800,5000,6000,-19803.30677065142
640,10,1,4,1000,900,1300,3200,4800,5000,6500,-19803.02422965336
641,10,1,4,1000,900,1300,3200,4800,5000,7000,-19802.041066099526
642,10,1,4,1000,900,1300,3200,4800,5500,6000,-19803.579145158026
643,10,1,4,1000,900,1300,3200,4800,5500,6500,-19803.776063789952
644,10,1,4,1000,900,1300,3200,4800,5500,7000,-19803.245380471508
645,10,1,4,1000,900,1300,3200,4800,6000,6000,-19802.84625579716
646,10,1,4,1000,900,1300,3200,4800,6000,6500,-19803.471095701017
647,10,1,4,1000,900,1300,3200,4800,6000,7000,-19803.344254344953
648,10,1,4,1000,900,1800,2300,3800,5000,6000,-19761.19824318786
649,10,1,4,1000,900,1800,2300,3800,5000,6500,-19760.915702189806
650,10,1,4,1000,900,1800,2300,3800,5000,7000,-19759.93253863597
651,10,1,4,1000,900,1800,2300,3800,5500,6000,-19760.060415459917
652,10,1,4,1000,900,1800,2300,3800,5500,6500,-19760.257334091846
653,10,1,4,1000,900,1800,2300,3800,5500,7000,-19759.726650773402
654,10,1,4,1000,900,1800,2300,3800,6000,6000,-19758.010665805166
655,10,1,4,1000,900,1800,2300,3800,6000,6500,-19758.63550570903
656,10,1,4,1000,900,1800,2300,3800,6000,7000,-19758.508664352954
657,10,1,4,1000,900,1800,2300,4400,5000,6000,-19757.560901072946
658,10,1,4,1000,900,1800,2300,4400,5000,6500,-19757.278360074888
659,10,1,4,1000,900,1800,2300,4400,5000,7000,-19756.29519652107
660,10,1,4,1000,900,1800,2300,4400,5500,6000,-19757.31756524655
661,10,1,4,1000,900,1800,2300,4400,5500,6500,-19757.51448387848
662,10,1,4,1000,900,1800,2300,4400,5500,7000,-19756.983800560036
663,10,1,4,1000,900,1800,2300,4400,6000,6000,-19756.10310065907
664,10,1,4,1000,900,1800,2300,4400,6000,6500,-19756.72794056293
665,10,1,4,1000,900,1800,2300,4400,6000,7000,-19756.60109920686
666,10,1,4,1000,900,1800,2300,4800,5000,6000,-19754.05259594184
667,10,1,4,1000,900,1800,2300,4800,5000,6500,-19753.770054943787
668,10,1,4,1000,900,1800,2300,4800,5000,7000,-19752.78689138994
669,10,1,4,1000,900,1800,2300,4800,5500,6000,-19754.324970448448
670,10,1,4,1000,900,1800,2300,4800,5500,6500,-19754.521889080377
671,10,1,4,1000,900,1800,2300,4800,5500,7000,-19753.99120576193
672,10,1,4,1000,900,1800,2300,4800,6000,6000,-19753.59208108758
673,10,1,4,1000,900,1800,2300,4800,6000,6500,-19754.216920991435
674,10,1,4,1000,900,1800,2300,4800,6000,7000,-19754.090079635367
675,10,1,4,1000,900,1800,2800,3800,5000,6000,-19761.98096291483
676,10,1,4,1000,900,1800,2800,3800,5000,6500,-19761.698421916768
677,10,1,4,1000,900,1800,2800,3800,5000,7000,-19760.71525836293
678,10,1,4,1000,900,1800,2800,3800,5500,6000,-19760.84313518688
679,10,1,4,1000,900,1800,2800,3800,5500,6500,-19761.040053818808
680,10,1,4,1000,900,1800,2800,3800,5500,7000,-19760.50937050036
681,10,1,4,1000,900,1800,2800,3800,6000,6000,-19758.793385532135
682,10,1,4,1000,900,1800,2800,3800,6000,6500,-19759.418225435995
683,10,1,4,1000,900,1800,2800,3800,6000,7000,-19759.291384079923
684,10,1,4,1000,900,1800,2800,4400,5000,6000,-19760.297477092925
685,10,1,4,1000,900,1800,2800,4400,5000,6500,-19760.014936094867
686,10,1,4,1000,900,1800,2800,4400,5000,7000,-19759.031772541028
687,10,1,4,1000,900,1800,2800,4400,5500,6000,-19760.054141266526
688,10,1,4,1000,900,1800,2800,4400,5500,6500,-19760.25105989846
689,10,1,4,1000,900,1800,2800,4400,5500,7000,-19759.72037658001
690,10,1,4,1000,900,1800,2800,4400,6000,6000,-19758.83967667904
691,10,1,4,1000,900,1800,2800,4400,6000,6500,-19759.4645165829
692,10,1,4,1000,900,1800,2800,4400,6000,7000,-19759.337675226827
693,10,1,4,1000,900,1800,2800,4800,5000,6000,-19757.982873459077
694,10,1,4,1000,900,1800,2800,4800,5000,6500,-19757.700332461023
695,10,1,4,1000,900,1800,2800,4800,5000,7000,-19756.717168907195
696,10,1,4,1000,900,1800,2800,4800,5500,6000,-19758.255247965695
697,10,1,4,1000,900,1800,2800,4800,5500,6500,-19758.45216659762
698,10,1,4,1000,900,1800,2800,4800,5500,7000,-19757.92148327917
699,10,1,4,1000,900,1800,2800,4800,6000,6000,-19757.522358604827
700,10,1,4,1000,900,1800,2800,4800,6000,6500,-19758.147198508683
